Date,OrderID,WarehouseID,ProductID,Stage,OpenUnits,OpenValueUSD,OverdueUnits,AgeUnitDays
2026-01-31,22913,3,24,Pick,2,251.5,0,8
2026-01-31,22953,3,3,Pick,4,210.12,0,12
2026-01-31,22992,3,12,Pick,16,1453.6,0,32
2026-01-31,23036,3,12,Pick,9,817.65,0,9
2026-01-31,23000,3,14,Pack,2,186.04,0,4
2026-01-31,23001,3,23,Pack,18,2232.9,0,36
2026-01-31,23002,3,11,Pack,21,1739.22,0,42
2026-01-31,23003,3,19,Pack,14,295.96,0,28
2026-01-31,23004,3,8,Pack,4,288.6,0,8
2026-01-31,22996,3,18,Pack,6,434.58,0,12
2026-01-31,23004,3,8,Pack,17,1226.55,0,34
2026-01-31,23005,3,23,Pack,13,1612.65,0,26
2026-01-31,23006,3,25,Pack,20,406.0,0,40
2026-01-31,23007,3,20,Pack,6,544.02,0,12
2026-01-31,23035,3,22,Pack,17,494.02,0,17
2026-01-31,23037,3,20,Pack,6,544.02,0,6
2026-01-31,23038,3,11,Pack,9,745.38,0,9
2026-01-31,23039,3,28,Pack,4,62.68,0,4
2026-01-31,23040,3,4,Pack,6,727.08,0,6
2026-01-31,23041,3,21,Pack,6,198.84,0,6
2026-01-31,23042,3,27,Pack,18,2196.0,0,18
2026-01-31,23043,3,6,Pack,6,102.66,0,6
2026-01-31,23044,3,30,Pack,12,556.92,0,12
2026-01-31,23045,3,9,Pack,18,285.12,0,18
2026-01-31,23046,3,21,Pack,12,397.68,0,12
2026-01-31,23047,3,19,Pack,7,147.98,0,7
2026-01-31,23048,3,11,Pack,22,1822.04,0,22
2026-01-31,23049,3,29,Pack,4,90.04,0,4
2026-01-31,23050,3,2,Pack,21,1913.94,0,21
2026-01-31,22958,3,31,Dispatch,3,99.75,0,9
2026-01-31,22958,3,31,Dispatch,14,465.5,0,42
2026-01-31,22959,3,19,Dispatch,16,338.24,0,48
2026-01-31,22960,3,2,Dispatch,14,1275.96,0,42
2026-01-31,22961,3,13,Dispatch,5,567.3,0,15
2026-01-31,22961,3,13,Dispatch,10,1134.6,0,30
2026-01-31,22962,3,4,Dispatch,18,2181.24,0,54
2026-01-31,22991,3,17,Dispatch,21,2408.07,0,42
2026-01-31,22992,3,12,Dispatch,2,181.7,0,4
2026-01-31,22993,3,13,Dispatch,21,2382.66,0,42
2026-01-31,22994,3,13,Dispatch,8,907.68,0,16
2026-01-31,22995,3,30,Dispatch,19,881.79,0,38
2026-01-31,22996,3,18,Dispatch,13,941.59,0,26
2026-01-31,22997,3,31,Dispatch,21,698.25,0,42
2026-01-31,22998,3,27,Dispatch,5,610.0,0,10
2026-01-31,22999,3,29,Dispatch,15,337.65,0,30
2026-01-31,23000,3,14,Dispatch,6,558.12,0,12
2026-02-28,23497,1,4,Pick,7,848.26,7,84
2026-02-28,23621,1,4,Pick,5,605.9,5,45
2026-02-28,23670,1,8,Pick,10,721.5,10,80
2026-02-28,23745,1,4,Pick,10,1211.8,10,40
2026-02-28,23751,1,8,Pick,12,865.8,12,48
2026-02-28,23789,1,4,Pick,20,2423.6,0,60
2026-02-28,23836,1,4,Pick,12,1454.16,0,24
2026-02-28,23885,1,4,Pick,12,1454.16,0,12
2026-02-28,23872,1,29,Pack,4,90.04,0,4
2026-02-28,23873,1,23,Pack,13,1612.65,0,13
2026-02-28,23874,1,1,Pack,11,1318.46,0,11
2026-02-28,23875,1,12,Pack,17,1544.45,0,17
2026-02-28,23876,1,7,Pack,9,789.39,0,9
2026-02-28,23877,1,22,Pack,16,464.96,0,16
2026-02-28,23878,1,31,Pack,20,665.0,0,20
2026-02-28,23879,1,9,Pack,19,300.96,0,19
2026-02-28,23880,1,25,Pack,13,263.9,0,13
2026-02-28,23881,1,2,Pack,8,729.12,0,8
2026-02-28,23882,1,13,Pack,18,2042.28,0,18
2026-02-28,23883,1,13,Pack,18,2042.28,0,18
2026-02-28,23884,1,27,Pack,15,1830.0,0,15
2026-02-28,23829,1,14,Dispatch,13,1209.26,0,26
2026-02-28,23830,1,24,Dispatch,13,1634.75,0,26
2026-02-28,23831,1,23,Dispatch,4,496.2,0,8
2026-02-28,23832,1,9,Dispatch,14,221.76,0,28
2026-02-28,23833,1,10,Dispatch,13,1280.11,0,26
2026-02-28,23834,1,22,Dispatch,3,87.18,0,6
2026-02-28,23835,1,14,Dispatch,12,1116.24,0,24
2026-02-28,23837,1,7,Dispatch,16,1403.36,0,32
2026-02-28,23838,1,19,Dispatch,7,147.98,0,14
2026-02-28,23839,1,2,Dispatch,19,1731.66,0,38
2026-02-28,23840,1,20,Dispatch,8,725.36,0,16
2026-02-28,23841,1,27,Dispatch,15,1830.0,0,30
2026-02-28,22289,2,10,Pack,8,787.76,8,416
2026-02-28,22290,2,31,Pack,21,698.25,21,1092
2026-02-28,22291,2,27,Pack,4,488.0,4,208
2026-02-28,22292,2,13,Pack,9,1021.14,9,468
2026-02-28,22325,2,11,Pack,12,993.84,12,612
2026-02-28,22326,2,2,Pack,6,546.84,6,306
2026-02-28,22327,2,9,Pack,11,174.24,11,561
2026-02-28,22328,2,12,Pack,14,1271.9,14,714
2026-02-28,22329,2,30,Pack,22,1021.02,22,1122
2026-02-28,22330,2,4,Pack,4,484.72,4,204
2026-02-28,22331,2,15,Pack,20,1432.6,20,1020
2026-02-28,22332,2,11,Pack,14,1159.48,14,714
2026-02-28,22333,2,22,Pack,15,435.9,15,765
2026-02-28,22334,2,12,Pack,4,363.4,4,204
2026-02-28,22335,2,26,Pack,19,1638.37,19,969
2026-02-28,22336,2,31,Pack,10,332.5,10,510
2026-02-28,22337,2,29,Pack,21,472.71,21,1071
2026-02-28,22363,2,30,Pack,18,835.38,18,900
2026-02-28,22364,2,14,Pack,16,1488.32,16,800
2026-02-28,22365,2,6,Pack,14,239.54,14,700
2026-02-28,22366,2,31,Pack,10,332.5,10,500
2026-02-28,22367,2,2,Pack,3,273.42,3,150
2026-02-28,22368,2,3,Pack,20,1050.6,20,1000
2026-02-28,22369,2,17,Pack,22,2522.74,22,1100
2026-02-28,22370,2,9,Pack,13,205.92,13,650
2026-02-28,22371,2,6,Pack,12,205.32,12,600
2026-02-28,22372,2,14,Pack,12,1116.24,12,600
2026-02-28,22373,2,30,Pack,8,371.28,8,400
2026-02-28,22374,2,15,Pack,3,214.89,3,150
2026-02-28,22375,2,12,Pack,5,454.25,5,250
2026-02-28,22376,2,12,Pack,21,1907.85,21,1050
2026-02-28,22377,2,4,Pack,6,727.08,6,300
2026-02-28,22378,2,6,Pack,19,325.09,19,950
2026-02-28,22379,2,1,Pack,16,1917.76,16,800
2026-02-28,22407,2,23,Pack,20,2481.0,20,940
2026-02-28,22408,2,5,Pack,16,139.36,16,752
2026-02-28,22409,2,19,Pack,17,359.38,17,799
2026-02-28,22410,2,18,Pack,13,941.59,13,611
2026-02-28,22411,2,17,Pack,10,1146.7,10,470
2026-02-28,22412,2,25,Pack,20,406.0,20,940
2026-02-28,22413,2,20,Pack,18,1632.06,18,846
2026-02-28,22414,2,19,Pack,14,295.96,14,658
2026-02-28,22415,2,2,Pack,11,1002.54,11,517
2026-02-28,22416,2,31,Pack,4,133.0,4,188
2026-02-28,22417,2,2,Pack,9,820.26,9,423
2026-02-28,22418,2,17,Pack,20,2293.4,20,940
2026-02-28,22419,2,9,Pack,15,237.6,15,705
2026-02-28,22420,2,20,Pack,20,1813.4,20,940
2026-02-28,22421,2,4,Pack,3,363.54,3,141
2026-02-28,22421,2,4,Pack,10,1211.8,10,470
2026-02-28,22453,2,3,Pack,17,893.01,17,782
2026-02-28,22455,2,1,Pack,10,1198.6,10,460
2026-02-28,22456,2,5,Pack,5,43.55,5,230
2026-02-28,22457,2,28,Pack,11,172.37,11,506
2026-02-28,22458,2,20,Pack,6,544.02,6,276
2026-02-28,22459,2,12,Pack,9,817.65,9,414
2026-02-28,22460,2,5,Pack,16,139.36,16,736
2026-02-28,22461,2,14,Pack,13,1209.26,13,598
2026-02-28,22462,2,5,Pack,21,182.91,21,966
2026-02-28,22463,2,4,Pack,7,848.26,7,322
2026-02-28,22464,2,17,Pack,7,802.69,7,322
2026-02-28,22493,2,30,Pack,9,417.69,9,405
2026-02-28,22495,2,15,Pack,22,1575.86,22,990
2026-02-28,22496,2,24,Pack,19,2389.25,19,855
2026-02-28,22497,2,4,Pack,15,1817.7,15,675
2026-02-28,22498,2,25,Pack,18,365.4,18,810
2026-02-28,22499,2,26,Pack,6,517.38,6,270
2026-02-28,22500,2,7,Pack,4,350.84,4,180
2026-02-28,22501,2,30,Pack,3,139.23,3,135
2026-02-28,22502,2,5,Pack,18,156.78,18,810
2026-02-28,22503,2,12,Pack,7,635.95,7,315
2026-02-28,22504,2,10,Pack,9,886.23,9,405
2026-02-28,22505,2,7,Pack,5,438.55,5,225
2026-02-28,22506,2,14,Pack,15,1395.3,15,675
2026-02-28,22507,2,15,Pack,9,644.67,9,405
2026-02-28,22508,2,15,Pack,13,931.19,13,585
2026-02-28,22536,2,29,Pack,17,382.67,17,748
2026-02-28,22537,2,15,Pack,16,1146.08,16,704
2026-02-28,22539,2,17,Pack,22,2522.74,22,968
2026-02-28,22540,2,5,Pack,18,156.78,18,792
2026-02-28,22541,2,7,Pack,16,1403.36,16,704
2026-02-28,22542,2,13,Pack,4,453.84,4,176
2026-02-28,22543,2,31,Pack,21,698.25,21,924
2026-02-28,22544,2,22,Pack,8,232.48,8,352
2026-02-28,22545,2,19,Pack,18,380.52,18,792
2026-02-28,22546,2,22,Pack,9,261.54,9,396
2026-02-28,22547,2,27,Pack,5,610.0,5,220
2026-02-28,22548,2,20,Pack,6,544.02,6,264
2026-02-28,22549,2,1,Pack,13,1558.18,13,572
2026-02-28,22550,2,10,Pack,13,1280.11,13,572
2026-02-28,22582,2,27,Pack,10,1220.0,10,430
2026-02-28,22583,2,29,Pack,19,427.69,19,817
2026-02-28,22584,2,27,Pack,11,1342.0,11,473
2026-02-28,22585,2,7,Pack,14,1227.94,14,602
2026-02-28,22586,2,1,Pack,21,2517.06,21,903
2026-02-28,22587,2,13,Pack,15,1701.9,15,645
2026-02-28,22588,2,30,Pack,20,928.2,20,860
2026-02-28,22589,2,20,Pack,20,1813.4,20,860
2026-02-28,22590,2,6,Pack,9,153.99,9,387
2026-02-28,22591,2,29,Pack,9,202.59,9,387
2026-02-28,22592,2,17,Pack,5,573.35,5,215
2026-02-28,22593,2,16,Pack,7,241.85,7,301
2026-02-28,22621,2,29,Pack,18,405.18,18,720
2026-02-28,22622,2,11,Pack,15,1242.3,15,600
2026-02-28,22623,2,5,Pack,18,156.78,18,720
2026-02-28,22624,2,25,Pack,9,182.7,9,360
2026-02-28,22625,2,11,Pack,13,1076.66,13,520
2026-02-28,22626,2,2,Pack,3,273.42,3,120
2026-02-28,22627,2,22,Pack,13,377.78,13,520
2026-02-28,22628,2,21,Pack,5,165.7,5,200
2026-02-28,22629,2,7,Pack,12,1052.52,12,480
2026-02-28,22630,2,25,Pack,19,385.7,19,760
2026-02-28,22631,2,3,Pack,14,735.42,14,560
2026-02-28,22632,2,19,Pack,22,465.08,22,880
2026-02-28,22633,2,32,Pack,16,261.92,16,640
2026-02-28,22634,2,30,Pack,7,324.87,7,280
2026-02-28,22635,2,25,Pack,22,446.6,22,880
2026-02-28,22636,2,26,Pack,9,776.07,9,360
2026-02-28,22666,2,5,Pack,9,78.39,9,351
2026-02-28,22668,2,9,Pack,10,158.4,10,390
2026-02-28,22669,2,22,Pack,5,145.3,5,195
2026-02-28,22670,2,22,Pack,3,87.18,3,117
2026-02-28,22671,2,9,Pack,13,205.92,13,507
2026-02-28,22672,2,25,Pack,7,142.1,7,273
2026-02-28,22673,2,5,Pack,21,182.91,21,819
2026-02-28,22674,2,31,Pack,3,99.75,3,117
2026-02-28,22675,2,27,Pack,11,1342.0,11,429
2026-02-28,22676,2,31,Pack,11,365.75,11,429
2026-02-28,22677,2,12,Pack,6,545.1,6,234
2026-02-28,22679,2,22,Pack,9,261.54,9,351
2026-02-28,22680,2,10,Pack,10,984.7,10,390
2026-02-28,22681,2,15,Pack,13,931.19,13,507
2026-02-28,22672,2,25,Pack,13,263.9,13,507
2026-02-28,22714,2,28,Pack,6,94.02,6,228
2026-02-28,22715,2,28,Pack,9,141.03,9,342
2026-02-28,22716,2,12,Pack,4,363.4,4,152
2026-02-28,22718,2,31,Pack,14,465.5,14,532
2026-02-28,22719,2,7,Pack,5,438.55,5,190
2026-02-28,22720,2,9,Pack,20,316.8,20,760
2026-02-28,22721,2,4,Pack,14,1696.52,14,532
2026-02-28,22722,2,19,Pack,9,190.26,9,342
2026-02-28,22723,2,31,Pack,12,399.0,12,456
2026-02-28,22724,2,4,Pack,7,848.26,7,266
2026-02-28,22725,2,14,Pack,9,837.18,9,342
2026-02-28,22753,2,30,Pack,17,788.97,17,629
2026-02-28,22754,2,2,Pack,4,364.56,4,148
2026-02-28,22755,2,5,Pack,20,174.2,20,740
2026-02-28,22756,2,28,Pack,14,219.38,14,518
2026-02-28,22757,2,27,Pack,13,1586.0,13,481
2026-02-28,22758,2,6,Pack,16,273.76,16,592
2026-02-28,22759,2,31,Pack,7,232.75,7,259
2026-02-28,22760,2,13,Pack,8,907.68,8,296
2026-02-28,22761,2,11,Pack,22,1822.04,22,814
2026-02-28,22762,2,14,Pack,13,1209.26,13,481
2026-02-28,22763,2,17,Pack,8,917.36,8,296
2026-02-28,22764,2,20,Pack,19,1722.73,19,703
2026-02-28,22765,2,13,Pack,9,1021.14,9,333
2026-02-28,22766,2,31,Pack,16,532.0,16,592
2026-02-28,22767,2,15,Pack,4,286.52,4,148
2026-02-28,22797,2,7,Pack,19,1666.49,19,684
2026-02-28,22798,2,29,Pack,11,247.61,11,396
2026-02-28,22799,2,19,Pack,17,359.38,17,612
2026-02-28,22800,2,7,Pack,17,1491.07,17,612
2026-02-28,22801,2,27,Pack,20,2440.0,20,720
2026-02-28,22802,2,1,Pack,8,958.88,8,288
2026-02-28,22803,2,4,Pack,5,605.9,5,180
2026-02-28,22804,2,14,Pack,19,1767.38,19,684
2026-02-28,22805,2,2,Pack,10,911.4,10,360
2026-02-28,22807,2,2,Pack,6,546.84,6,216
2026-02-28,22808,2,27,Pack,18,2196.0,18,648
2026-02-28,22809,2,29,Pack,16,360.16,16,576
2026-02-28,22810,2,26,Pack,18,1552.14,18,648
2026-02-28,22811,2,31,Pack,3,99.75,3,108
2026-02-28,22812,2,11,Pack,15,1242.3,15,540
2026-02-28,22813,2,5,Pack,6,52.26,6,216
2026-02-28,22842,2,11,Pack,17,1407.94,17,561
2026-02-28,22843,2,27,Pack,4,488.0,4,132
2026-02-28,22844,2,25,Pack,9,182.7,9,297
2026-02-28,22846,2,12,Pack,15,1362.75,15,495
2026-02-28,22847,2,7,Pack,18,1578.78,18,594
2026-02-28,22848,2,31,Pack,22,731.5,22,726
2026-02-28,22849,2,26,Pack,14,1207.22,14,462
2026-02-28,22850,2,9,Pack,6,95.04,6,198
2026-02-28,22851,2,29,Pack,20,450.2,20,660
2026-02-28,22852,2,6,Pack,15,256.65,15,495
2026-02-28,22853,2,5,Pack,15,130.65,15,495
2026-02-28,22854,2,6,Pack,15,256.65,15,495
2026-02-28,22855,2,10,Pack,8,787.76,8,264
2026-02-28,22890,2,14,Pack,14,1302.28,14,448
2026-02-28,22891,2,10,Pack,15,1477.05,15,480
2026-02-28,22892,2,28,Pack,17,266.39,17,544
2026-02-28,22893,2,22,Pack,9,261.54,9,288
2026-02-28,22894,2,27,Pack,18,2196.0,18,576
2026-02-28,22895,2,23,Pack,20,2481.0,20,640
2026-02-28,22897,2,22,Pack,18,523.08,18,576
2026-02-28,22898,2,10,Pack,10,984.7,10,320
2026-02-28,22899,2,26,Pack,16,1379.68,16,512
2026-02-28,22900,2,12,Pack,17,1544.45,17,544
2026-02-28,22901,2,12,Pack,3,272.55,3,96
2026-02-28,22902,2,30,Pack,15,696.15,15,480
2026-02-28,22903,2,28,Pack,15,235.05,15,480
2026-02-28,22904,2,28,Pack,9,141.03,9,288
2026-02-28,22410,2,18,Pack,1,72.43,1,47
2026-02-28,22454,2,18,Pack,11,796.73,11,506
2026-02-28,22494,2,18,Pack,21,1521.03,21,945
2026-02-28,22538,2,18,Pack,21,1521.03,21,924
2026-02-28,22717,2,18,Pack,19,1376.17,19,722
2026-02-28,22806,2,18,Pack,16,1158.88,16,576
2026-02-28,22932,2,26,Pack,3,258.69,3,93
2026-02-28,22933,2,22,Pack,4,116.24,4,124
2026-02-28,22934,2,18,Pack,18,1303.74,18,558
2026-02-28,22935,2,16,Pack,13,449.15,13,403
2026-02-28,22936,2,25,Pack,9,182.7,9,279
2026-02-28,22937,2,4,Pack,6,727.08,6,186
2026-02-28,22939,2,18,Pack,10,724.3,10,310
2026-02-28,22940,2,9,Pack,10,158.4,10,310
2026-02-28,22941,2,31,Pack,18,598.5,18,558
2026-02-28,22942,2,27,Pack,12,1464.0,12,372
2026-02-28,22943,2,7,Pack,3,263.13,3,93
2026-02-28,22944,2,21,Pack,21,695.94,21,651
2026-02-28,22945,2,6,Pack,20,342.2,20,620
2026-02-28,22979,2,5,Pack,8,69.68,8,240
2026-02-28,22981,2,23,Pack,19,2356.95,19,570
2026-02-28,22983,2,6,Pack,9,153.99,9,270
2026-02-28,22984,2,22,Pack,15,435.9,15,450
2026-02-28,22985,2,18,Pack,20,1448.6,20,600
2026-02-28,22986,2,28,Pack,12,188.04,12,360
2026-02-28,22988,2,26,Pack,17,1465.91,17,510
2026-02-28,22989,2,15,Pack,9,644.67,9,270
2026-02-28,22990,2,4,Pack,7,848.26,7,210
2026-02-28,23023,2,14,Pack,6,558.12,6,174
2026-02-28,23024,2,28,Pack,14,219.38,14,406
2026-02-28,23025,2,12,Pack,21,1907.85,21,609
2026-02-28,23026,2,2,Pack,19,1731.66,19,551
2026-02-28,23027,2,26,Pack,19,1638.37,19,551
2026-02-28,23028,2,17,Pack,17,1949.39,17,493
2026-02-28,23030,2,7,Pack,5,438.55,5,145
2026-02-28,23031,2,26,Pack,3,258.69,3,87
2026-02-28,23032,2,6,Pack,12,205.32,12,348
2026-02-28,23033,2,9,Pack,13,205.92,13,377
2026-02-28,23034,2,16,Pack,3,103.65,3,87
2026-02-28,22631,2,3,Pack,1,52.53,1,40
2026-02-28,22667,2,3,Pack,14,735.42,14,546
2026-02-28,22678,2,3,Pack,5,262.65,5,195
2026-02-28,22845,2,3,Pack,7,367.71,7,231
2026-02-28,22856,2,3,Pack,17,893.01,17,561
2026-02-28,22896,2,3,Pack,22,1155.66,22,704
2026-02-28,23022,2,3,Pack,7,367.71,7,203
2026-02-28,23031,2,26,Pack,1,86.23,1,29
2026-02-28,23064,2,26,Pack,21,1810.83,21,546
2026-02-28,23065,2,18,Pack,8,579.44,8,208
2026-02-28,23066,2,1,Pack,21,2517.06,21,546
2026-02-28,23067,2,10,Pack,7,689.29,7,182
2026-02-28,23069,2,3,Pack,6,315.18,6,156
2026-02-28,23070,2,9,Pack,7,110.88,7,182
2026-02-28,23071,2,26,Pack,17,1465.91,17,442
2026-02-28,23072,2,2,Pack,16,1458.24,16,416
2026-02-28,23073,2,23,Pack,17,2108.85,17,442
2026-02-28,23074,2,21,Pack,4,132.56,4,104
2026-02-28,23076,2,25,Pack,15,304.5,15,390
2026-02-28,23077,2,24,Pack,10,1257.5,10,260
2026-02-28,23078,2,7,Pack,5,438.55,5,130
2026-02-28,23111,2,17,Pack,11,1261.37,11,275
2026-02-28,23112,2,29,Pack,20,450.2,20,500
2026-02-28,23113,2,14,Pack,20,1860.4,20,500
2026-02-28,23114,2,14,Pack,10,930.2,10,250
2026-02-28,23115,2,7,Pack,12,1052.52,12,300
2026-02-28,23116,2,1,Pack,12,1438.32,12,300
2026-02-28,23117,2,17,Pack,16,1834.72,16,400
2026-02-28,23118,2,10,Pack,7,689.29,7,175
2026-02-28,23119,2,5,Pack,13,113.23,13,325
2026-02-28,23120,2,19,Pack,10,211.4,10,250
2026-02-28,23121,2,28,Pack,10,156.7,10,250
2026-02-28,23122,2,7,Pack,5,438.55,5,125
2026-02-28,23123,2,21,Pack,22,729.08,22,550
2026-02-28,22980,2,27,Pack,19,2318.0,19,570
2026-02-28,22982,2,27,Pack,7,854.0,7,210
2026-02-28,22987,2,27,Pack,5,610.0,5,150
2026-02-28,23029,2,27,Pack,9,1098.0,9,261
2026-02-28,23150,2,1,Pack,16,1917.76,16,384
2026-02-28,23152,2,7,Pack,17,1491.07,17,408
2026-02-28,23153,2,4,Pack,21,2544.78,21,504
2026-02-28,23154,2,26,Pack,18,1552.14,18,432
2026-02-28,23156,2,27,Pack,4,488.0,4,96
2026-02-28,23157,2,28,Pack,21,329.07,21,504
2026-02-28,23158,2,9,Pack,8,126.72,8,192
2026-02-28,23159,2,2,Pack,15,1367.1,15,360
2026-02-28,23160,2,22,Pack,6,174.36,6,144
2026-02-28,23161,2,5,Pack,18,156.78,18,432
2026-02-28,23162,2,22,Pack,20,581.2,20,480
2026-02-28,22764,2,20,Pack,2,181.34,2,74
2026-02-28,22938,2,20,Pack,12,1088.04,12,372
2026-02-28,23075,2,20,Pack,17,1541.39,17,442
2026-02-28,23151,2,20,Pack,7,634.69,7,168
2026-02-28,23155,2,20,Pack,18,1632.06,18,432
2026-02-28,23192,2,28,Pack,5,78.35,5,115
2026-02-28,23193,2,6,Pack,16,273.76,16,368
2026-02-28,23194,2,17,Pack,12,1376.04,12,276
2026-02-28,23195,2,8,Pack,8,577.2,8,184
2026-02-28,23196,2,30,Pack,21,974.61,21,483
2026-02-28,23197,2,3,Pack,10,525.3,10,230
2026-02-28,23198,2,19,Pack,15,317.1,15,345
2026-02-28,23199,2,1,Pack,3,359.58,3,69
2026-02-28,23200,2,10,Pack,12,1181.64,12,276
2026-02-28,23201,2,14,Pack,18,1674.36,18,414
2026-02-28,23202,2,20,Pack,7,634.69,7,161
2026-02-28,23203,2,27,Pack,19,2318.0,19,437
2026-02-28,23204,2,26,Pack,3,258.69,3,69
2026-02-28,23205,2,28,Pack,22,344.74,22,506
2026-02-28,23206,2,13,Pack,10,1134.6,10,230
2026-02-28,23240,2,2,Pack,10,911.4,10,220
2026-02-28,23241,2,2,Pack,3,273.42,3,66
2026-02-28,23242,2,13,Pack,13,1474.98,13,286
2026-02-28,23243,2,27,Pack,5,610.0,5,110
2026-02-28,23244,2,29,Pack,13,292.63,13,286
2026-02-28,23245,2,23,Pack,21,2605.05,21,462
2026-02-28,23246,2,19,Pack,18,380.52,18,396
2026-02-28,23247,2,27,Pack,21,2562.0,21,462
2026-02-28,23248,2,22,Pack,21,610.26,21,462
2026-02-28,23249,2,29,Pack,19,427.69,19,418
2026-02-28,23250,2,31,Pack,18,598.5,18,396
2026-02-28,23251,2,10,Pack,7,689.29,7,154
2026-02-28,23252,2,5,Pack,18,156.78,18,396
2026-02-28,23280,2,4,Pack,7,848.26,7,133
2026-02-28,23281,2,17,Pack,7,802.69,7,133
2026-02-28,23282,2,9,Pack,15,237.6,15,285
2026-02-28,23283,2,28,Pack,20,313.4,20,380
2026-02-28,23285,2,1,Pack,5,599.3,5,95
2026-02-28,23286,2,31,Pack,10,332.5,10,190
2026-02-28,23287,2,10,Pack,7,689.29,7,133
2026-02-28,23288,2,15,Pack,6,429.78,6,114
2026-02-28,23289,2,21,Pack,7,231.98,7,133
2026-02-28,23290,2,23,Pack,7,868.35,7,133
2026-02-28,23291,2,20,Pack,6,544.02,6,114
2026-02-28,23292,2,32,Pack,21,343.77,21,399
2026-02-28,23293,2,10,Pack,5,492.35,5,95
2026-02-28,23295,2,13,Pack,21,2382.66,21,399
2026-02-28,23322,2,23,Pack,20,2481.0,20,360
2026-02-28,23323,2,27,Pack,5,610.0,5,90
2026-02-28,23324,2,28,Pack,6,94.02,6,108
2026-02-28,23325,2,12,Pack,16,1453.6,16,288
2026-02-28,23326,2,9,Pack,18,285.12,18,324
2026-02-28,23327,2,1,Pack,5,599.3,5,90
2026-02-28,23328,2,15,Pack,9,644.67,9,162
2026-02-28,23329,2,20,Pack,11,997.37,11,198
2026-02-28,23330,2,14,Pack,4,372.08,4,72
2026-02-28,23331,2,31,Pack,13,432.25,13,234
2026-02-28,23332,2,12,Pack,17,1544.45,17,306
2026-02-28,23333,2,5,Pack,14,121.94,14,252
2026-02-28,23334,2,17,Pack,7,802.69,7,126
2026-02-28,23335,2,31,Pack,11,365.75,11,198
2026-02-28,23336,2,23,Pack,12,1488.6,12,216
2026-02-28,23337,2,22,Pack,20,581.2,20,360
2026-02-28,23338,2,23,Pack,15,1860.75,15,270
2026-02-28,23065,2,18,Pack,8,579.44,8,208
2026-02-28,23068,2,18,Pack,7,507.01,7,182
2026-02-28,23284,2,18,Pack,5,362.15,5,95
2026-02-28,23294,2,18,Pack,15,1086.45,15,285
2026-02-28,23369,2,10,Pack,21,2067.87,21,357
2026-02-28,23370,2,22,Pack,11,319.66,11,187
2026-02-28,23371,2,17,Pack,21,2408.07,21,357
2026-02-28,23372,2,13,Pack,18,2042.28,18,306
2026-02-28,23373,2,31,Pack,17,565.25,17,289
2026-02-28,23374,2,1,Pack,3,359.58,3,51
2026-02-28,23375,2,25,Pack,4,81.2,4,68
2026-02-28,23376,2,9,Pack,20,316.8,20,340
2026-02-28,23377,2,5,Pack,4,34.84,4,68
2026-02-28,23378,2,9,Pack,5,79.2,5,85
2026-02-28,23379,2,22,Pack,21,610.26,21,357
2026-02-28,23380,2,9,Pack,19,300.96,19,323
2026-02-28,23381,2,19,Pack,4,84.56,4,68
2026-02-28,23382,2,19,Pack,4,84.56,4,68
2026-02-28,23383,2,15,Pack,14,1002.82,14,238
2026-02-28,23410,2,24,Pack,4,503.0,4,64
2026-02-28,23411,2,19,Pack,6,126.84,6,96
2026-02-28,23412,2,28,Pack,6,94.02,6,96
2026-02-28,23413,2,15,Pack,12,859.56,12,192
2026-02-28,23414,2,27,Pack,4,488.0,4,64
2026-02-28,23415,2,6,Pack,14,239.54,14,224
2026-02-28,23416,2,18,Pack,19,1376.17,19,304
2026-02-28,23417,2,31,Pack,11,365.75,11,176
2026-02-28,23418,2,10,Pack,15,1477.05,15,240
2026-02-28,23419,2,13,Pack,13,1474.98,13,208
2026-02-28,23420,2,30,Pack,18,835.38,18,288
2026-02-28,23421,2,10,Pack,15,1477.05,15,240
2026-02-28,23422,2,22,Pack,17,494.02,17,272
2026-02-28,23423,2,10,Pack,21,2067.87,21,336
2026-02-28,23424,2,10,Pack,14,1378.58,14,224
2026-02-28,23458,2,31,Pack,4,133.0,4,60
2026-02-28,23459,2,11,Pack,20,1656.4,20,300
2026-02-28,23460,2,25,Pack,21,426.3,21,315
2026-02-28,23461,2,4,Pack,11,1332.98,11,165
2026-02-28,23462,2,26,Pack,19,1638.37,19,285
2026-02-28,23463,2,1,Pack,19,2277.34,19,285
2026-02-28,23464,2,31,Pack,8,266.0,8,120
2026-02-28,23465,2,20,Pack,14,1269.38,14,210
2026-02-28,23466,2,29,Pack,13,292.63,13,195
2026-02-28,23467,2,26,Pack,4,344.92,4,60
2026-02-28,23468,2,21,Pack,21,695.94,21,315
2026-02-28,23469,2,5,Pack,22,191.62,22,330
2026-02-28,23470,2,7,Pack,8,701.68,8,120
2026-02-28,23471,2,4,Pack,11,1332.98,11,165
2026-02-28,23472,2,28,Pack,3,47.01,3,45
2026-02-28,23473,2,13,Pack,4,453.84,4,60
2026-02-28,23474,2,23,Pack,12,1488.6,12,180
2026-02-28,23422,2,22,Pack,3,87.18,3,48
2026-02-28,23505,2,13,Pack,3,340.38,3,36
2026-02-28,23506,2,30,Pack,4,185.64,4,48
2026-02-28,23507,2,22,Pack,10,290.6,10,120
2026-02-28,23508,2,19,Pack,6,126.84,6,72
