ShipmentID,OrderID,Date,WarehouseID,ProductID,Units,COGSUSD,RevenueUSD,CycleUnitDays,OnTimeUnits
14249,13899,2025-04-24,2,9,20,204.4,316.8,40,20
14250,13900,2025-04-24,2,17,21,1553.58,2408.07,42,21
14251,13901,2025-04-24,2,30,22,658.68,1021.02,44,22
14252,13902,2025-04-24,2,24,19,1541.47,2389.25,38,19
14253,13903,2025-04-24,2,30,4,119.76,185.64,8,4
14254,13904,2025-04-24,2,20,1,58.5,90.67,2,1
14255,13908,2025-04-24,3,30,15,449.1,696.15,30,15
14256,13909,2025-04-24,3,21,3,64.14,99.42,6,3
14257,13910,2025-04-24,3,19,12,163.68,253.68,24,12
14258,13911,2025-04-24,3,7,17,962.03,1491.07,34,17
14259,13912,2025-04-24,3,31,15,321.75,498.75,30,15
14260,13913,2025-04-24,3,21,5,106.9,165.7,10,5
14261,13914,2025-04-24,3,26,5,278.15,431.15,10,5
14262,13915,2025-04-24,3,25,11,144.1,223.3,22,11
14263,13916,2025-04-24,3,31,7,150.15,232.75,14,7
14264,13917,2025-04-24,3,19,21,286.44,443.94,42,21
14265,13918,2025-04-24,3,26,15,834.45,1293.45,30,15
14266,13919,2025-04-24,3,23,3,240.09,372.15,6,3
14267,13920,2025-04-25,1,24,3,243.39,377.25,6,3
14268,13921,2025-04-25,1,1,16,1237.28,1917.76,32,16
14269,13922,2025-04-25,1,6,12,132.48,205.32,24,12
14270,13923,2025-04-25,1,2,11,646.8,1002.54,22,11
14271,13924,2025-04-25,1,23,6,480.18,744.3,12,6
14272,13925,2025-04-25,1,31,9,193.05,299.25,18,9
14273,13926,2025-04-25,1,4,14,1094.52,1696.52,28,14
14274,13927,2025-04-25,1,7,9,509.31,789.39,18,9
14275,13928,2025-04-25,1,9,11,112.42,174.24,22,11
14276,13929,2025-04-25,1,11,3,160.29,248.46,6,3
14277,13930,2025-04-25,1,29,6,87.12,135.06,12,6
14278,13931,2025-04-25,1,5,14,78.68,121.94,28,14
14279,13932,2025-04-25,1,19,3,40.92,63.42,6,3
14280,13933,2025-04-25,1,21,7,149.66,231.98,14,7
14281,13934,2025-04-25,1,3,18,610.02,945.54,36,18
14282,13935,2025-04-25,1,27,18,1416.78,2196.0,36,18
14283,13904,2025-04-25,2,20,5,292.5,453.35,15,5
14284,13905,2025-04-25,2,17,6,443.88,688.02,18,6
14285,13906,2025-04-25,2,9,16,163.52,253.44,48,16
14286,13907,2025-04-25,2,18,1,46.73,72.43,3,1
14287,13907,2025-04-25,2,18,16,747.68,1158.88,48,16
14288,13936,2025-04-25,2,22,16,300.0,464.96,32,16
14289,13937,2025-04-25,2,19,5,68.2,105.7,10,5
14290,13938,2025-04-25,2,19,20,272.8,422.8,40,20
14291,13939,2025-04-25,2,17,4,295.92,458.68,8,4
14292,13940,2025-04-25,2,30,5,149.7,232.05,10,5
14293,13941,2025-04-25,2,20,11,643.5,997.37,22,11
14294,13942,2025-04-25,2,4,6,469.08,727.08,12,6
14295,13943,2025-04-25,2,7,6,339.54,526.26,12,6
14296,13944,2025-04-25,2,13,10,732.0,1134.6,20,10
14297,13945,2025-04-25,2,4,15,1172.7,1817.7,30,15
14298,13946,2025-04-25,2,26,20,1112.6,1724.6,40,20
14299,13947,2025-04-25,3,19,8,109.12,169.12,16,8
14300,13948,2025-04-25,3,21,10,213.8,331.4,20,10
14301,13949,2025-04-25,3,4,14,1094.52,1696.52,28,14
14302,13950,2025-04-25,3,6,20,220.8,342.2,40,20
14303,13951,2025-04-25,3,14,15,900.15,1395.3,30,15
14304,13952,2025-04-25,3,30,9,269.46,417.69,18,9
14305,13953,2025-04-25,3,31,4,85.8,133.0,8,4
14306,13954,2025-04-25,3,10,5,317.65,492.35,10,5
14307,13955,2025-04-25,3,30,8,239.52,371.28,16,8
14308,13956,2025-04-25,3,1,8,618.64,958.88,16,8
14309,13957,2025-04-25,3,21,3,64.14,99.42,6,3
14310,13958,2025-04-25,3,27,9,708.39,1098.0,18,9
14311,13959,2025-04-25,3,14,17,1020.17,1581.34,34,17
14312,13960,2025-04-25,3,6,20,220.8,342.2,40,20
14313,13961,2025-04-25,3,27,10,787.1,1220.0,20,10
14314,13962,2025-04-25,3,15,16,739.36,1146.08,32,16
14315,13963,2025-04-28,1,24,4,324.52,503.0,16,4
14316,13964,2025-04-28,1,25,7,91.7,142.1,28,7
14317,13965,2025-04-28,1,2,11,646.8,1002.54,44,11
14318,13966,2025-04-28,1,18,3,140.19,217.29,12,3
14319,13967,2025-04-28,1,17,18,1331.64,2064.06,72,18
14320,13968,2025-04-28,1,19,19,259.16,401.66,76,19
14321,13969,2025-04-28,1,1,16,1237.28,1917.76,64,16
14322,13970,2025-04-28,1,2,5,294.0,455.7,20,5
14323,13971,2025-04-28,1,24,7,567.91,880.25,28,7
14324,13972,2025-04-28,1,14,17,1020.17,1581.34,68,17
14325,13973,2025-04-28,1,27,11,865.81,1342.0,44,11
14326,13974,2025-04-28,1,13,5,366.0,567.3,20,5
14327,13975,2025-04-28,1,3,9,305.01,472.77,36,9
14328,13976,2025-04-28,1,14,5,300.05,465.1,20,5
14329,13977,2025-04-28,1,7,3,169.77,263.13,12,3
14330,13978,2025-04-28,1,7,19,1075.21,1666.49,76,19
14331,13979,2025-04-28,2,12,12,703.32,1090.2,48,12
14332,13980,2025-04-28,2,9,7,71.54,110.88,28,7
14333,13981,2025-04-28,2,18,16,747.68,1158.88,64,16
14334,13982,2025-04-28,2,1,21,1623.93,2517.06,84,21
14335,13983,2025-04-28,2,11,9,480.87,745.38,36,9
14336,13984,2025-04-28,2,21,22,470.36,729.08,88,22
14337,13985,2025-04-28,2,21,5,106.9,165.7,20,5
14338,13987,2025-04-28,2,4,4,312.72,484.72,16,4
14339,13988,2025-04-28,2,1,13,1005.29,1558.18,52,13
14340,13989,2025-04-28,2,3,22,745.58,1155.66,88,22
14341,13990,2025-04-28,2,4,17,1329.06,2060.06,68,17
14342,13991,2025-04-28,3,3,9,305.01,472.77,36,9
14343,13992,2025-04-28,3,6,13,143.52,222.43,52,13
14344,13993,2025-04-28,3,25,16,209.6,324.8,64,16
14345,13994,2025-04-28,3,17,4,295.92,458.68,16,4
14346,13995,2025-04-28,3,28,9,90.99,141.03,36,9
14347,13996,2025-04-28,3,19,17,231.88,359.38,68,17
14348,13997,2025-04-28,3,25,16,209.6,324.8,64,16
14349,13998,2025-04-28,3,22,3,56.25,87.18,12,3
14350,13999,2025-04-28,3,9,5,51.1,79.2,20,5
14351,14000,2025-04-28,3,23,4,320.12,496.2,16,4
14352,14001,2025-04-28,3,26,5,278.15,431.15,20,5
14353,14002,2025-04-28,3,3,22,745.58,1155.66,88,22
14354,14003,2025-04-28,3,9,6,61.32,95.04,24,6
14355,14004,2025-04-28,3,12,18,1054.98,1635.3,72,18
14356,14005,2025-04-28,3,24,18,1460.34,2263.5,72,18
14357,14006,2025-04-28,3,12,18,1054.98,1635.3,72,18
14358,14007,2025-04-29,1,28,6,60.66,94.02,24,0
14359,14008,2025-04-29,1,28,9,90.99,141.03,36,0
14360,14009,2025-04-29,1,15,12,554.52,859.56,48,0
14361,14010,2025-04-29,1,11,16,854.88,1325.12,64,16
14362,14011,2025-04-29,1,3,6,203.34,315.18,24,6
14363,14012,2025-04-29,1,19,15,204.6,317.1,60,0
14364,14013,2025-04-29,1,27,5,393.55,610.0,20,0
14365,14014,2025-04-29,1,29,4,58.08,90.04,16,0
14366,14015,2025-04-29,1,18,3,140.19,217.29,12,0
14367,14016,2025-04-29,1,9,22,224.84,348.48,88,0
14368,14017,2025-04-29,1,14,6,360.06,558.12,24,6
14369,14018,2025-04-29,1,14,9,540.09,837.18,36,9
14370,14019,2025-04-29,1,29,22,319.44,495.22,88,22
14371,14020,2025-04-29,1,30,4,119.76,185.64,16,0
14372,14021,2025-04-29,2,9,16,163.52,253.44,64,16
14373,14022,2025-04-29,2,31,19,407.55,631.75,76,19
14374,14023,2025-04-29,2,29,17,246.84,382.67,68,0
14375,14024,2025-04-29,2,6,17,187.68,290.87,68,0
14376,14025,2025-04-29,2,17,7,517.86,802.69,28,0
14377,14026,2025-04-29,2,13,7,512.4,794.22,28,0
14378,14027,2025-04-29,2,27,15,1180.65,1830.0,60,0
14379,14028,2025-04-29,2,17,19,1405.62,2178.73,76,19
14380,14029,2025-04-29,2,29,17,246.84,382.67,68,0
14381,14030,2025-04-29,2,14,22,1320.22,2046.44,88,0
14382,14031,2025-04-29,2,3,15,508.35,787.95,60,0
14383,14032,2025-04-29,2,20,6,351.0,544.02,24,6
14384,14033,2025-04-29,2,28,3,30.33,47.01,12,3
14385,14034,2025-04-29,2,26,21,1168.23,1810.83,84,21
14386,14035,2025-04-29,2,26,18,1001.34,1552.14,72,0
14387,14036,2025-04-29,3,17,18,1331.64,2064.06,72,0
14388,14037,2025-04-29,3,12,11,644.71,999.35,44,0
14389,14038,2025-04-29,3,27,20,1574.2,2440.0,80,20
14390,14039,2025-04-29,3,29,15,217.8,337.65,60,0
14391,14040,2025-04-29,3,26,11,611.93,948.53,44,0
14392,14041,2025-04-29,3,3,15,508.35,787.95,60,15
14393,14042,2025-04-29,3,20,9,526.5,816.03,36,0
14394,14043,2025-04-29,3,11,22,1175.46,1822.04,88,0
14395,14044,2025-04-29,3,9,4,40.88,63.36,16,0
14396,14045,2025-04-29,3,18,5,233.65,362.15,20,0
14397,14046,2025-04-29,3,6,4,44.16,68.44,16,0
14398,14047,2025-04-29,3,20,15,877.5,1360.05,60,15
14399,14048,2025-04-29,3,18,5,233.65,362.15,20,0
14400,14049,2025-04-29,3,13,9,658.8,1021.14,36,0
14401,14050,2025-04-29,3,12,6,351.66,545.1,24,0
14402,14051,2025-04-29,3,13,16,1171.2,1815.36,64,0
14403,14052,2025-04-30,1,14,11,660.11,1023.22,22,11
14404,14053,2025-04-30,1,14,3,180.03,279.06,6,3
14405,14054,2025-04-30,1,12,19,1113.59,1726.15,38,19
14406,14055,2025-04-30,1,14,15,900.15,1395.3,30,15
14407,14056,2025-04-30,1,14,18,1080.18,1674.36,36,18
14408,14057,2025-04-30,1,28,6,60.66,94.02,12,6
14409,14058,2025-04-30,1,12,16,937.76,1453.6,32,16
14410,14059,2025-04-30,1,26,3,166.89,258.69,6,3
14411,14060,2025-04-30,1,17,3,221.94,344.01,6,3
14412,14061,2025-04-30,1,4,21,1641.78,2544.78,42,21
14413,14062,2025-04-30,1,17,7,517.86,802.69,14,7
14414,14063,2025-04-30,1,29,17,246.84,382.67,34,17
14415,14064,2025-04-30,1,18,8,373.84,579.44,16,8
14416,14065,2025-04-30,1,15,8,369.68,573.04,16,8
14417,14066,2025-04-30,1,6,12,132.48,205.32,24,12
14418,14067,2025-04-30,2,6,13,143.52,222.43,26,13
14419,14068,2025-04-30,2,32,12,126.72,196.44,24,12
14420,14069,2025-04-30,2,19,9,122.76,190.26,18,9
14421,14070,2025-04-30,2,1,9,695.97,1078.74,18,9
14422,14071,2025-04-30,2,10,21,1334.13,2067.87,42,21
14423,14072,2025-04-30,2,15,15,693.15,1074.45,30,15
14424,14073,2025-04-30,2,18,5,233.65,362.15,10,5
14425,14074,2025-04-30,2,1,20,1546.6,2397.2,40,20
14426,14075,2025-04-30,2,1,14,1082.62,1678.04,28,14
14427,14076,2025-04-30,2,10,15,952.95,1477.05,30,15
14428,14077,2025-04-30,2,10,17,1080.01,1673.99,34,17
14429,14078,2025-04-30,2,26,7,389.41,603.61,14,7
14430,14079,2025-04-30,2,29,9,130.68,202.59,18,9
14431,14080,2025-04-30,2,2,18,1058.4,1640.52,36,18
14432,14081,2025-04-30,2,10,7,444.71,689.29,14,7
14433,14082,2025-04-30,3,3,22,745.58,1155.66,44,22
14434,14083,2025-04-30,3,6,7,77.28,119.77,14,7
14435,14084,2025-04-30,3,1,10,773.3,1198.6,20,10
14436,14085,2025-04-30,3,26,7,389.41,603.61,14,7
14437,14086,2025-04-30,3,23,19,1520.57,2356.95,38,19
14438,14087,2025-04-30,3,19,4,54.56,84.56,8,4
14439,14088,2025-04-30,3,11,9,480.87,745.38,18,9
14440,14089,2025-04-30,3,10,3,190.59,295.41,6,3
14441,14090,2025-04-30,3,11,3,160.29,248.46,6,3
14442,14091,2025-04-30,3,25,10,131.0,203.0,20,10
14443,14092,2025-04-30,3,14,20,1200.2,1860.4,40,20
14444,14093,2025-04-30,3,9,16,163.52,253.44,32,16
14445,14094,2025-04-30,3,26,21,1168.23,1810.83,42,21
14446,14095,2025-04-30,3,30,11,329.34,510.51,22,11
14447,14096,2025-04-30,3,31,13,278.85,432.25,26,13
14448,14097,2025-05-01,1,22,8,150.0,232.48,16,8
14449,14098,2025-05-01,1,32,7,73.92,114.59,14,7
14450,14099,2025-05-01,1,27,22,1731.62,2684.0,44,22
14451,14100,2025-05-01,1,6,14,154.56,239.54,28,14
14452,14101,2025-05-01,1,3,7,237.23,367.71,14,7
14453,14102,2025-05-01,1,8,15,698.25,1082.25,30,15
14454,14103,2025-05-01,1,12,17,996.37,1544.45,34,17
14455,14104,2025-05-01,1,11,10,534.3,828.2,20,10
14456,14105,2025-05-01,1,14,16,960.16,1488.32,32,16
14457,14106,2025-05-01,1,13,9,658.8,1021.14,18,9
14458,14107,2025-05-01,1,30,11,329.34,510.51,22,11
14459,14108,2025-05-01,1,9,7,71.54,110.88,14,7
14460,14109,2025-05-01,1,6,13,143.52,222.43,26,13
14461,14110,2025-05-01,2,10,21,1334.13,2067.87,42,21
14462,14111,2025-05-01,2,28,19,192.09,297.73,38,19
14463,14112,2025-05-01,2,22,20,375.0,581.2,40,20
14464,14113,2025-05-01,2,27,11,865.81,1342.0,22,11
14465,14114,2025-05-01,2,13,4,292.8,453.84,8,4
14466,14116,2025-05-01,2,3,20,677.8,1050.6,40,20
14467,14117,2025-05-01,2,5,16,89.92,139.36,32,16
14468,14118,2025-05-01,2,3,22,745.58,1155.66,44,22
14469,14119,2025-05-01,2,29,7,101.64,157.57,14,7
14470,14120,2025-05-01,2,19,17,231.88,359.38,34,17
14471,14121,2025-05-01,2,5,14,78.68,121.94,28,14
14472,14122,2025-05-01,2,6,11,121.44,188.21,22,11
14473,14123,2025-05-01,2,13,3,219.6,340.38,6,3
14474,14124,2025-05-01,3,32,12,126.72,196.44,24,12
14475,14125,2025-05-01,3,16,9,200.61,310.95,18,9
14476,14126,2025-05-01,3,26,8,445.04,689.84,16,8
14477,14127,2025-05-01,3,1,6,463.98,719.16,12,6
14478,14128,2025-05-01,3,26,16,890.08,1379.68,32,16
14479,14129,2025-05-01,3,26,16,890.08,1379.68,32,16
14480,14130,2025-05-01,3,27,10,787.1,1220.0,20,10
14481,14131,2025-05-01,3,2,17,999.6,1549.38,34,17
14482,14132,2025-05-01,3,22,20,375.0,581.2,40,20
14483,14133,2025-05-01,3,11,9,480.87,745.38,18,9
14484,14134,2025-05-01,3,29,6,87.12,135.06,12,6
14485,14135,2025-05-01,3,29,18,261.36,405.18,36,18
14486,14136,2025-05-02,1,3,10,338.9,525.3,20,10
14487,14137,2025-05-02,1,30,5,149.7,232.05,10,5
14488,14138,2025-05-02,1,13,10,732.0,1134.6,20,10
14489,14139,2025-05-02,1,9,10,102.2,158.4,20,10
14490,14140,2025-05-02,1,7,4,226.36,350.84,8,4
14491,14141,2025-05-02,1,17,15,1109.7,1720.05,30,15
14492,14142,2025-05-02,1,3,11,372.79,577.83,22,11
14493,14143,2025-05-02,1,30,17,508.98,788.97,34,17
14494,14144,2025-05-02,1,3,14,474.46,735.42,28,14
14495,14145,2025-05-02,1,3,5,169.45,262.65,10,5
14496,14146,2025-05-02,1,7,18,1018.62,1578.78,36,18
14497,14147,2025-05-02,1,21,9,192.42,298.26,18,9
14498,14148,2025-05-02,1,20,14,819.0,1269.38,28,14
14499,14149,2025-05-02,1,22,11,206.25,319.66,22,11
14500,14150,2025-05-02,1,1,20,1546.6,2397.2,40,20
14501,14151,2025-05-02,2,29,9,130.68,202.59,18,9
14502,14152,2025-05-02,2,27,5,393.55,610.0,10,5
14503,14153,2025-05-02,2,12,17,996.37,1544.45,34,17
14504,14154,2025-05-02,2,26,8,445.04,689.84,16,8
14505,14155,2025-05-02,2,6,12,132.48,205.32,24,12
14506,14156,2025-05-02,2,9,3,30.66,47.52,6,3
14507,14157,2025-05-02,2,26,18,1001.34,1552.14,36,18
14508,14158,2025-05-02,2,27,14,1101.94,1708.0,28,14
14509,14159,2025-05-02,2,4,22,1719.96,2665.96,44,22
14510,14160,2025-05-02,2,9,19,194.18,300.96,38,19
14511,14161,2025-05-02,2,9,6,61.32,95.04,12,6
14512,14162,2025-05-02,2,29,19,275.88,427.69,38,19
14513,14163,2025-05-02,2,27,6,472.26,732.0,12,6
14514,14164,2025-05-02,2,4,19,1485.42,2302.42,38,19
14515,14165,2025-05-02,2,10,21,1334.13,2067.87,42,21
14516,14166,2025-05-02,2,7,10,565.9,877.1,20,10
14517,14167,2025-05-02,3,19,3,40.92,63.42,6,3
14518,14168,2025-05-02,3,13,15,1098.0,1701.9,30,15
14519,14169,2025-05-02,3,30,10,299.4,464.1,20,10
14520,14170,2025-05-02,3,2,18,1058.4,1640.52,36,18
14521,14171,2025-05-02,3,6,19,209.76,325.09,38,19
14522,14172,2025-05-02,3,25,15,196.5,304.5,30,15
14523,14173,2025-05-02,3,25,8,104.8,162.4,16,8
14524,14174,2025-05-02,3,4,5,390.9,605.9,10,5
14525,14175,2025-05-02,3,14,10,600.1,930.2,20,10
14526,14176,2025-05-02,3,23,4,320.12,496.2,8,4
14527,14177,2025-05-02,3,5,7,39.34,60.97,14,7
14528,14178,2025-05-02,3,12,20,1172.2,1817.0,40,20
14529,14179,2025-05-02,3,28,16,161.76,250.72,32,16
14530,14180,2025-05-05,1,2,19,1117.2,1731.66,76,19
14531,14181,2025-05-05,1,26,5,278.15,431.15,20,5
14532,14182,2025-05-05,1,20,9,526.5,816.03,36,9
14533,14183,2025-05-05,1,20,14,819.0,1269.38,56,14
14534,14184,2025-05-05,1,5,18,101.16,156.78,72,18
14535,14185,2025-05-05,1,9,14,143.08,221.76,56,14
14536,14186,2025-05-05,1,26,6,333.78,517.38,24,6
14537,14187,2025-05-05,1,21,11,235.18,364.54,44,11
14538,14188,2025-05-05,1,9,10,102.2,158.4,40,10
14539,14189,2025-05-05,1,9,15,153.3,237.6,60,15
14540,14190,2025-05-05,1,30,21,628.74,974.61,84,21
14541,14191,2025-05-05,1,26,3,166.89,258.69,12,3
14542,14192,2025-05-05,1,6,16,176.64,273.76,64,16
14543,13737,2025-05-05,2,23,17,1360.51,2108.85,323,0
14544,13745,2025-05-05,2,23,21,1680.63,2605.05,399,0
14545,13771,2025-05-05,2,23,19,1520.57,2356.95,342,0
14546,13986,2025-05-05,2,23,13,1040.39,1612.65,143,0
14547,14115,2025-05-05,2,23,16,1280.48,1984.8,96,0
14548,14193,2025-05-05,2,1,6,463.98,719.16,24,6
14549,14194,2025-05-05,2,22,10,187.5,290.6,40,10
14550,14195,2025-05-05,2,21,17,363.46,563.38,68,17
14551,14196,2025-05-05,2,18,9,420.57,651.87,36,9
14552,14197,2025-05-05,2,18,15,700.95,1086.45,60,15
14553,14198,2025-05-05,2,28,13,131.43,203.71,52,13
14554,14199,2025-05-05,2,4,18,1407.24,2181.24,72,18
14555,14200,2025-05-05,2,27,15,1180.65,1830.0,60,15
14556,14201,2025-05-05,2,15,9,415.89,644.67,36,9
14557,14202,2025-05-05,2,18,16,747.68,1158.88,64,16
14558,14203,2025-05-05,2,28,18,181.98,282.06,72,18
14559,14204,2025-05-05,2,16,1,22.29,34.55,4,1
14560,14209,2025-05-05,3,13,6,439.2,680.76,24,6
14561,14210,2025-05-05,3,21,14,299.32,463.96,56,14
14562,14211,2025-05-05,3,12,22,1289.42,1998.7,88,22
14563,14212,2025-05-05,3,25,10,131.0,203.0,40,10
14564,14213,2025-05-05,3,10,18,1143.54,1772.46,72,18
14565,14214,2025-05-05,3,1,15,1159.95,1797.9,60,15
14566,14215,2025-05-05,3,5,14,78.68,121.94,56,14
14567,14216,2025-05-05,3,21,7,149.66,231.98,28,7
14568,14217,2025-05-05,3,20,18,1053.0,1632.06,72,18
14569,14218,2025-05-05,3,14,13,780.13,1209.26,52,13
14570,14219,2025-05-05,3,13,21,1537.2,2382.66,84,21
14571,14220,2025-05-05,3,28,17,171.87,266.39,68,17
14572,14221,2025-05-05,3,23,5,400.15,620.25,20,5
14573,14222,2025-05-05,3,13,4,292.8,453.84,16,4
14574,14223,2025-05-05,3,7,9,509.31,789.39,36,9
14575,14224,2025-05-06,1,23,19,1520.57,2356.95,76,0
14576,14225,2025-05-06,1,14,15,900.15,1395.3,60,0
14577,14226,2025-05-06,1,10,15,952.95,1477.05,60,0
14578,14227,2025-05-06,1,19,13,177.32,274.82,52,0
14579,14228,2025-05-06,1,20,18,1053.0,1632.06,72,0
14580,14229,2025-05-06,1,4,5,390.9,605.9,20,0
14581,14230,2025-05-06,1,26,7,389.41,603.61,28,7
14582,14231,2025-05-06,1,17,11,813.78,1261.37,44,0
14583,14232,2025-05-06,1,15,3,138.63,214.89,12,3
14584,14233,2025-05-06,1,29,18,261.36,405.18,72,0
14585,14234,2025-05-06,1,17,8,591.84,917.36,32,0
14586,14235,2025-05-06,1,4,19,1485.42,2302.42,76,0
14587,14204,2025-05-06,2,16,4,89.16,138.2,20,0
14588,14205,2025-05-06,2,26,20,1112.6,1724.6,100,0
14589,14206,2025-05-06,2,19,8,109.12,169.12,40,0
14590,14207,2025-05-06,2,27,14,1101.94,1708.0,70,14
14591,14208,2025-05-06,2,3,20,677.8,1050.6,100,0
14592,14236,2025-05-06,2,31,10,214.5,332.5,40,10
14593,14237,2025-05-06,2,14,6,360.06,558.12,24,0
14594,14238,2025-05-06,2,2,3,176.4,273.42,12,3
14595,14239,2025-05-06,2,14,14,840.14,1302.28,56,0
14596,14240,2025-05-06,2,13,8,585.6,907.68,32,0
14597,14241,2025-05-06,2,12,10,586.1,908.5,40,0
14598,14242,2025-05-06,2,9,13,132.86,205.92,52,0
14599,14243,2025-05-06,2,31,3,64.35,99.75,12,0
14600,14244,2025-05-06,2,31,11,235.95,365.75,44,11
14601,14245,2025-05-06,2,19,3,40.92,63.42,12,0
14602,14246,2025-05-06,2,1,11,850.63,1318.46,44,11
14603,14247,2025-05-06,2,2,19,1117.2,1731.66,76,0
14604,14248,2025-05-06,2,18,14,654.22,1014.02,56,14
14605,14249,2025-05-06,2,10,1,63.53,98.47,4,0
14606,14250,2025-05-06,3,21,16,342.08,530.24,64,16
14607,14251,2025-05-06,3,14,8,480.08,744.16,32,0
14608,14252,2025-05-06,3,4,14,1094.52,1696.52,56,14
14609,14253,2025-05-06,3,13,9,658.8,1021.14,36,0
14610,14254,2025-05-06,3,15,21,970.41,1504.23,84,21
14611,14255,2025-05-06,3,1,7,541.31,839.02,28,0
14612,14256,2025-05-06,3,30,8,239.52,371.28,32,0
14613,14257,2025-05-06,3,17,22,1627.56,2522.74,88,0
14614,14258,2025-05-06,3,20,11,643.5,997.37,44,0
14615,14259,2025-05-06,3,30,5,149.7,232.05,20,0
14616,14260,2025-05-06,3,6,7,77.28,119.77,28,7
14617,14261,2025-05-06,3,10,11,698.83,1083.17,44,0
14618,14262,2025-05-06,3,27,17,1338.07,2074.0,68,0
14619,14263,2025-05-06,3,1,11,850.63,1318.46,44,0
14620,14264,2025-05-06,3,4,3,234.54,363.54,12,3
14621,14265,2025-05-07,1,26,11,611.93,948.53,22,11
14622,14266,2025-05-07,1,25,3,39.3,60.9,6,3
14623,14267,2025-05-07,1,26,20,1112.6,1724.6,40,20
14624,14268,2025-05-07,1,13,13,951.6,1474.98,26,13
14625,14269,2025-05-07,1,21,5,106.9,165.7,10,5
14626,14270,2025-05-07,1,11,6,320.58,496.92,12,6
14627,14271,2025-05-07,1,3,11,372.79,577.83,22,11
14628,14272,2025-05-07,1,21,16,342.08,530.24,32,16
14629,14273,2025-05-07,1,28,9,90.99,141.03,18,9
14630,14274,2025-05-07,1,22,22,412.5,639.32,44,22
14631,14275,2025-05-07,1,18,8,373.84,579.44,16,8
14632,14276,2025-05-07,1,14,5,300.05,465.1,10,5
14633,14249,2025-05-07,2,10,8,508.24,787.76,40,0
14634,14277,2025-05-07,2,13,16,1171.2,1815.36,32,16
14635,14278,2025-05-07,2,27,3,236.13,366.0,6,3
14636,14279,2025-05-07,2,26,9,500.67,776.07,18,9
14637,14280,2025-05-07,2,10,4,254.12,393.88,8,4
14638,14281,2025-05-07,2,22,13,243.75,377.78,26,13
14639,14282,2025-05-07,2,17,14,1035.72,1605.38,28,14
14640,14283,2025-05-07,2,3,12,406.68,630.36,24,12
14641,14284,2025-05-07,2,26,10,556.3,862.3,20,10
14642,14285,2025-05-07,2,30,15,449.1,696.15,30,15
14643,14286,2025-05-07,2,21,15,320.7,497.1,30,15
14644,14287,2025-05-07,2,17,15,1109.7,1720.05,30,15
14645,14288,2025-05-07,2,14,16,960.16,1488.32,32,16
14646,14167,2025-05-07,3,19,4,54.56,84.56,28,0
14647,14289,2025-05-07,3,31,10,214.5,332.5,20,10
14648,14290,2025-05-07,3,23,16,1280.48,1984.8,32,16
14649,14291,2025-05-07,3,17,4,295.92,458.68,8,4
14650,14292,2025-05-07,3,20,10,585.0,906.7,20,10
14651,14293,2025-05-07,3,25,12,157.2,243.6,24,12
14652,14294,2025-05-07,3,6,16,176.64,273.76,32,16
14653,14295,2025-05-07,3,9,22,224.84,348.48,44,22
14654,14296,2025-05-07,3,31,7,150.15,232.75,14,7
14655,14297,2025-05-07,3,29,8,116.16,180.08,16,8
14656,14298,2025-05-07,3,22,6,112.5,174.36,12,6
14657,14299,2025-05-07,3,28,15,151.65,235.05,30,15
14658,14300,2025-05-07,3,9,17,173.74,269.28,34,17
14659,14301,2025-05-07,3,2,14,823.2,1275.96,28,14
14660,14302,2025-05-07,3,1,7,541.31,839.02,14,7
14661,14303,2025-05-07,3,25,4,52.4,81.2,8,4
14662,14304,2025-05-08,1,26,7,389.41,603.61,14,7
14663,14305,2025-05-08,1,10,21,1334.13,2067.87,42,21
14664,14306,2025-05-08,1,6,3,33.12,51.33,6,3
14665,14307,2025-05-08,1,18,14,654.22,1014.02,28,14
14666,14308,2025-05-08,1,3,3,101.67,157.59,6,3
14667,14309,2025-05-08,1,17,4,295.92,458.68,8,4
14668,14310,2025-05-08,1,22,19,356.25,552.14,38,19
14669,14311,2025-05-08,1,23,3,240.09,372.15,6,3
14670,14312,2025-05-08,1,12,15,879.15,1362.75,30,15
14671,14313,2025-05-08,1,22,18,337.5,523.08,36,18
14672,14314,2025-05-08,1,17,5,369.9,573.35,10,5
14673,14315,2025-05-08,1,25,22,288.2,446.6,44,22
14674,14316,2025-05-08,2,11,21,1122.03,1739.22,42,21
14675,14317,2025-05-08,2,14,4,240.04,372.08,8,4
14676,14318,2025-05-08,2,11,10,534.3,828.2,20,10
14677,14319,2025-05-08,2,3,19,643.91,998.07,38,19
14678,14320,2025-05-08,2,17,17,1257.66,1949.39,34,17
14679,14321,2025-05-08,2,16,9,200.61,310.95,18,9
14680,14322,2025-05-08,2,19,5,68.2,105.7,10,5
14681,14323,2025-05-08,2,12,21,1230.81,1907.85,42,21
14682,14324,2025-05-08,2,7,7,396.13,613.97,14,7
14683,14325,2025-05-08,2,4,7,547.26,848.26,14,7
14684,14326,2025-05-08,2,10,12,762.36,1181.64,24,12
14685,14327,2025-05-08,2,10,4,254.12,393.88,8,4
14686,14328,2025-05-08,2,8,15,698.25,1082.25,30,15
14687,14329,2025-05-08,2,27,11,865.81,1342.0,22,11
14688,14330,2025-05-08,2,31,7,150.15,232.75,14,7
14689,14331,2025-05-08,3,5,8,44.96,69.68,16,8
14690,14332,2025-05-08,3,22,17,318.75,494.02,34,17
